mixer_30	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	4.215240
mixer_31	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	16671.977061
mixer_32	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	30.429080
mixer_33	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	15.408176
mixer_34	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	10.436567
mixer_35	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	7.985376
mixer_36	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	6.548319
mixer_37	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	5.621589
mixer_38	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	4.987452
mixer_39	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	4.535235
mixer_40	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	4.201842
mixer_41	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	17403.880212
mixer_42	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	31.773403
mixer_43	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	16.084858
mixer_44	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	10.889888
mixer_45	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	8.326541
mixer_46	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	6.821833
mixer_47	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	5.849705
mixer_48	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	5.182894
mixer_49	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	4.705967
mixer_50	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	4.353192
mixer_51	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	11767.232565
mixer_52	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	21.541636
mixer_53	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	10.964953
mixer_54	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	7.471164
mixer_55	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.755410
mixer_56	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.755677
mixer_57	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	4.115940
mixer_58	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.681912
mixer_59	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.375073
mixer_60	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	3.150763
mixer_61	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	12241.818426
mixer_62	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	22.477720
mixer_63	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	11.434970
mixer_64	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	7.786597
mixer_65	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.994394
mixer_66	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.949596
mixer_67	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	4.280512
mixer_68	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.826078
mixer_69	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.504340
mixer_70	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	3.268717
mixer_71	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	12683.416545
mixer_72	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	23.160100
mixer_73	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	11.769079
mixer_74	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	8.004674
mixer_75	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	6.154265
mixer_76	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	5.074293
mixer_77	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	4.381561
mixer_78	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.910106
mixer_79	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.575551
mixer_80	T/D	2.000000	H/T	1.250000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	3.329972
mixer_81	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	13333.336362
mixer_82	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	24.324244
mixer_83	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	12.355734
mixer_84	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	8.399192
mixer_85	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	6.453286
mixer_86	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	5.316565
mixer_87	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	4.586434
mixer_88	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	4.088572
mixer_89	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.734386
mixer_90	T/D	2.000000	H/T	1.375000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	3.473600
