mixer_1-1	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	1.000000	Np	60.666177
mixer_1-2	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	1.668101	Np	36.466225
mixer_1-3	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	2.782559	Np	22.003866
mixer_1-4	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	4.641589	Np	13.388465
mixer_1-5	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	7.742637	Np	8.302755
mixer_1-6	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	12.915497	Np	5.404356
mixer_1-7	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	21.544347	Np	3.918497
mixer_1-8	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	35.938137	Np	3.161733
mixer_1-9	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	59.948425	Np	2.637516
mixer_1-10	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.785398	Re	100.000000	Np	2.299140
mixer_2-1	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	1.000000	Np	63.507406
mixer_2-2	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	1.668101	Np	38.200515
mixer_2-3	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	2.782559	Np	23.084913
mixer_2-4	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	4.641589	Np	14.087440
mixer_2-5	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	7.742637	Np	8.788080
mixer_2-6	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	12.915497	Np	5.808072
mixer_2-7	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	21.544347	Np	4.380713
mixer_2-8	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	35.938137	Np	3.747335
mixer_2-9	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	59.948425	Np	3.320221
mixer_2-10	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.100000	theta	0.523599	Re	100.000000	Np	3.047663
mixer_3-1	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.200000	theta	0.785398	Re	1.000000	Np	65.598148
mixer_3-2	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.200000	theta	0.785398	Re	1.668101	Np	39.425066
mixer_3-3	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.200000	theta	0.785398	Re	2.782559	Np	23.782516
mixer_3-4	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	3.000000	D/W_Hub	2.250000	E/W	0.200000	theta	0.785398	Re	4.641589	Np	14.464398
