index,y_true,y_pred,lims
243,3.467673,3.4810212,14.623871614844534
244,2.079198,2.0869925,14.684052156469408
245,2.152969,2.1519341,14.744232698094283
246,4.046819,4.050971,14.804413239719157
247,6.675156,6.6636605,14.864593781344032
248,3.4610369999999997,3.4705067,14.924774322968906
249,2.650088,2.6757338,14.984954864593782
250,3.8387539999999998,3.843206,15.045135406218655
251,4.34969,4.353533,15.10531594784353
252,3.494758,3.5007613,15.165496489468405
253,2.226922,2.2245693,15.22567703109328
254,1.707073,1.7020129,15.285857572718154
255,3.97438,3.988499,15.34603811434303
256,3.460195,3.4792652,15.406218655967903
257,3.9443610000000002,3.953737,15.466399197592777
258,10.38377,10.415529,15.526579739217652
259,4.284657000000001,4.26463,15.586760280842526
260,2.576767,2.5876334,15.646940822467402
