mixer_0	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	13.375000	Np	4.521040
mixer_1	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	23.275000	Np	3.186476
mixer_2	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	8.425000	Np	6.543144
mixer_3	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	97.525000	Np	1.638930
mixer_4	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	28.225000	Np	2.871295
mixer_5	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	57.925000	Np	2.017152
mixer_6	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	3.475000	Np	14.884105
mixer_7	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	92.575000	Np	1.668997
mixer_8	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	72.775000	Np	1.829356
mixer_9	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	43.075000	Np	2.317589
mixer_10	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	38.125000	Np	2.461332
mixer_11	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	77.725000	Np	1.781830
mixer_12	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	33.175000	Np	2.640414
mixer_13	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	82.675000	Np	1.739804
mixer_14	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	67.825000	Np	1.883451
mixer_15	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	62.875000	Np	1.945470
mixer_16	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	48.025000	Np	2.199496
mixer_17	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	52.975000	Np	2.100791
mixer_18	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	87.625000	Np	1.702430
mixer_19	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	18.325000	Np	3.662936
mixer_20	T/D	3.000000	H/T	1.000000	T/C	4.000000	D/W	5.000000	D/W_Hub	5.000000	E/W	0.100000	theta	0.785398	Re	1.000000	Np	50.748634
