mixer_45	T/D	2.952690	H/T	1.087902	T/C	4.162985	D/W	3.381765	D/W_Hub	3.381765	E/W	0.149950	theta	0.246725	Re	30.584665	Np	5.348233
mixer_46	T/D	3.744510	H/T	1.426173	T/C	2.383475	D/W	5.251515	D/W_Hub	5.251515	E/W	0.190395	theta	0.087184	Re	44.996095	Np	3.493962
mixer_47	T/D	3.715570	H/T	1.228028	T/C	2.916575	D/W	3.928515	D/W_Hub	3.928515	E/W	0.102751	theta	0.129931	Re	16.737535	Np	6.464180
mixer_48	T/D	3.596310	H/T	1.045332	T/C	3.145205	D/W	3.460095	D/W_Hub	3.460095	E/W	0.112505	theta	0.733640	Re	66.226645	Np	2.851220
mixer_49	T/D	3.916930	H/T	1.084288	T/C	2.596235	D/W	5.713965	D/W_Hub	5.713965	E/W	0.153927	theta	0.818442	Re	1.934065	Np	24.667186
mixer_50	T/D	2.861530	H/T	1.046197	T/C	3.679595	D/W	5.574615	D/W_Hub	5.574615	E/W	0.126513	theta	0.717493	Re	49.176865	Np	2.173397
mixer_51	T/D	2.765450	H/T	1.045532	T/C	2.947085	D/W	5.663205	D/W_Hub	5.663205	E/W	0.144897	theta	0.031871	Re	59.844115	Np	2.880471
mixer_52	T/D	3.526850	H/T	1.388502	T/C	3.384515	D/W	5.522085	D/W_Hub	5.522085	E/W	0.138995	theta	0.666337	Re	20.171845	Np	3.819508
mixer_53	T/D	3.603310	H/T	1.208208	T/C	2.234495	D/W	3.315255	D/W_Hub	3.315255	E/W	0.152550	theta	0.328459	Re	7.531525	Np	12.294225
mixer_54	T/D	3.673750	H/T	1.139368	T/C	2.070035	D/W	4.002375	D/W_Hub	4.002375	E/W	0.157021	theta	0.291786	Re	70.138135	Np	3.615078
mixer_55	T/D	3.815190	H/T	1.210138	T/C	2.551415	D/W	4.150185	D/W_Hub	4.150185	E/W	0.170749	theta	0.938053	Re	74.266435	Np	2.131096
mixer_56	T/D	3.797130	H/T	1.438922	T/C	3.272975	D/W	4.116465	D/W_Hub	4.116465	E/W	0.198118	theta	0.889422	Re	50.700475	Np	2.923081
mixer_57	T/D	2.219190	H/T	1.383943	T/C	4.691765	D/W	5.047935	D/W_Hub	5.047935	E/W	0.156948	theta	0.699858	Re	49.015495	Np	2.440018
mixer_58	T/D	3.451370	H/T	1.355263	T/C	4.468805	D/W	5.054145	D/W_Hub	5.054145	E/W	0.186027	theta	0.334082	Re	69.072895	Np	2.852178
mixer_59	T/D	3.007390	H/T	1.355662	T/C	4.059155	D/W	3.861135	D/W_Hub	3.861135	E/W	0.186136	theta	0.828244	Re	97.417585	Np	2.264347
mixer_60	T/D	2.500710	H/T	1.325408	T/C	2.721245	D/W	4.432425	D/W_Hub	4.432425	E/W	0.100220	theta	0.884772	Re	80.021305	Np	1.855546
mixer_61	T/D	2.764750	H/T	1.195638	T/C	2.738615	D/W	4.740165	D/W_Hub	4.740165	E/W	0.192602	theta	0.762721	Re	44.418925	Np	2.739763
mixer_62	T/D	3.203210	H/T	1.065087	T/C	2.163425	D/W	5.589285	D/W_Hub	5.589285	E/W	0.184845	theta	0.403197	Re	90.636085	Np	2.307876
mixer_63	T/D	2.619450	H/T	1.463037	T/C	3.561065	D/W	3.546195	D/W_Hub	3.546195	E/W	0.119895	theta	0.837732	Re	20.950975	Np	4.942913
mixer_64	T/D	3.951570	H/T	1.401312	T/C	2.642645	D/W	4.166865	D/W_Hub	4.166865	E/W	0.151272	theta	0.992183	Re	4.074445	Np	17.194491
mixer_65	T/D	3.283190	H/T	1.229402	T/C	2.057885	D/W	3.817335	D/W_Hub	3.817335	E/W	0.155246	theta	0.601463	Re	90.700435	Np	2.751520
mixer_66	T/D	3.441750	H/T	1.195633	T/C	2.982785	D/W	4.498815	D/W_Hub	4.498815	E/W	0.121165	theta	0.435535	Re	86.857255	Np	2.765522
mixer_67	T/D	3.321430	H/T	1.064833	T/C	4.054745	D/W	5.743875	D/W_Hub	5.743875	E/W	0.140072	theta	0.519415	Re	12.734965	Np	4.847374
mixer_68	T/D	3.747650	H/T	1.464122	T/C	2.688665	D/W	4.727595	D/W_Hub	4.727595	E/W	0.162060	theta	0.927246	Re	27.106795	Np	3.442876
mixer_69	T/D	3.237230	H/T	1.488328	T/C	3.164675	D/W	5.010645	D/W_Hub	5.010645	E/W	0.112543	theta	0.861755	Re	7.057315	Np	8.516531
mixer_70	T/D	3.537070	H/T	1.145472	T/C	2.690705	D/W	4.976025	D/W_Hub	4.976025	E/W	0.137692	theta	0.624742	Re	28.565065	Np	3.367708
mixer_71	T/D	3.818910	H/T	1.082667	T/C	2.196275	D/W	5.097075	D/W_Hub	5.097075	E/W	0.167705	theta	1.039108	Re	99.057025	Np	1.399379
mixer_72	T/D	3.857910	H/T	1.073703	T/C	2.152265	D/W	5.745315	D/W_Hub	5.745315	E/W	0.101357	theta	0.824967	Re	66.686005	Np	1.648487
mixer_73	T/D	2.708870	H/T	1.209987	T/C	2.742815	D/W	3.588255	D/W_Hub	3.588255	E/W	0.141254	theta	1.046166	Re	88.285825	Np	1.942300
mixer_74	T/D	2.696610	H/T	1.488612	T/C	2.640155	D/W	5.235615	D/W_Hub	5.235615	E/W	0.148178	theta	0.721032	Re	94.124845	Np	1.881035
mixer_75	T/D	3.903710	H/T	1.448288	T/C	3.484265	D/W	5.827755	D/W_Hub	5.827755	E/W	0.157436	theta	0.160122	Re	87.023575	Np	2.624649
mixer_76	T/D	3.633490	H/T	1.357098	T/C	2.831255	D/W	5.542185	D/W_Hub	5.542185	E/W	0.156222	theta	0.339978	Re	27.866125	Np	3.677486
mixer_77	T/D	2.971730	H/T	1.248643	T/C	4.190495	D/W	5.006235	D/W_Hub	5.006235	E/W	0.178406	theta	0.536202	Re	58.810555	Np	2.642279
mixer_78	T/D	2.887750	H/T	1.083022	T/C	2.711015	D/W	3.286455	D/W_Hub	3.286455	E/W	0.170994	theta	0.922565	Re	98.265025	Np	2.274335
mixer_79	T/D	3.038250	H/T	1.087683	T/C	4.277075	D/W	3.491775	D/W_Hub	3.491775	E/W	0.151257	theta	0.773832	Re	81.342955	Np	2.591371
mixer_80	T/D	3.241550	H/T	1.190793	T/C	4.577075	D/W	5.685285	D/W_Hub	5.685285	E/W	0.125188	theta	0.346753	Re	23.999185	Np	3.611121
